name,original circuit,transpiled circuit,gate counts,depth,qubits,raw counts,F_sim,F_meas
e,"[(<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859ee0>, [Qubit(QuantumRegister(3, 'p0'), 2)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a8859b80>, [Qubit(QuantumRegister(3, 'p0'), 2), Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859eb0>, [Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859fa0>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884ceb0>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.CCXGate object at 0x7fb1a884ca60>, [AncillaQubit(AncillaRegister(3, 'w'), 0), Qubit(QuantumRegister(3, 'p0'), 2), Qubit(QuantumRegister(1, 'a'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c6a0>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a88593a0>, [Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859dc0>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859730>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884cca0>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.CCXGate object at 0x7fb1a884c4f0>, [AncillaQubit(AncillaRegister(3, 'w'), 0), Qubit(QuantumRegister(3, 'p0'), 2), Qubit(QuantumRegister(1, 'b'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884cee0>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859160>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a8859970>, [Qubit(QuantumRegister(1, 'a'), 0), Qubit(QuantumRegister(1, 'e'), 0)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a8859d00>, [Qubit(QuantumRegister(1, 'b'), 0), Qubit(QuantumRegister(1, 'e'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859f40>, [Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859250>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c790>, [Qubit(QuantumRegister(1, 'e'), 0), Qubit(QuantumRegister(3, 'p0'), 0), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884ca30>, [Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0), AncillaQubit(AncillaRegister(3, 'w'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884ca00>, [Qubit(QuantumRegister(3, 'p0'), 2), AncillaQubit(AncillaRegister(3, 'w'), 1), AncillaQubit(AncillaRegister(3, 'w'), 2)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a884c9a0>, [AncillaQubit(AncillaRegister(3, 'w'), 2), Qubit(QuantumRegister(1, 'h1'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884cb20>, [Qubit(QuantumRegister(3, 'p0'), 2), AncillaQubit(AncillaRegister(3, 'w'), 1), AncillaQubit(AncillaRegister(3, 'w'), 2)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c9d0>, [Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0), AncillaQubit(AncillaRegister(3, 'w'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c7f0>, [Qubit(QuantumRegister(1, 'e'), 0), Qubit(QuantumRegister(3, 'p0'), 0), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a8859e20>, [Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb19f57ee80>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb19f57ef10>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c850>, [Qubit(QuantumRegister(1, 'e'), 0), Qubit(QuantumRegister(3, 'p0'), 0), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c8e0>, [Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0), AncillaQubit(AncillaRegister(3, 'w'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c7c0>, [Qubit(QuantumRegister(3, 'p0'), 2), AncillaQubit(AncillaRegister(3, 'w'), 1), AncillaQubit(AncillaRegister(3, 'w'), 2)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a884caf0>, [AncillaQubit(AncillaRegister(3, 'w'), 2), Qubit(QuantumRegister(1, 'h1'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c8b0>, [Qubit(QuantumRegister(3, 'p0'), 2), AncillaQubit(AncillaRegister(3, 'w'), 1), AncillaQubit(AncillaRegister(3, 'w'), 2)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884cb50>, [Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0), AncillaQubit(AncillaRegister(3, 'w'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884cc40>, [Qubit(QuantumRegister(1, 'e'), 0), Qubit(QuantumRegister(3, 'p0'), 0), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a5340850>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb19f563820>, [Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a884c700>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c640>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.CCXGate object at 0x7fb1a884cbe0>, [AncillaQubit(AncillaRegister(3, 'w'), 0), Qubit(QuantumRegister(3, 'p0'), 2), Qubit(QuantumRegister(1, 'a'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884cc10>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a884cf10>, [Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a884cd00>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a884c880>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c910>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.CCXGate object at 0x7fb19f548f40>, [AncillaQubit(AncillaRegister(3, 'w'), 0), Qubit(QuantumRegister(3, 'p0'), 2), Qubit(QuantumRegister(1, 'b'), 0)], []), (<qiskit.circuit.library.standard_gates.x.RCCXGate object at 0x7fb1a884c820>, [Qubit(QuantumRegister(3, 'p0'), 0), Qubit(QuantumRegister(3, 'p0'), 1), AncillaQubit(AncillaRegister(3, 'w'), 0)], []), (<qiskit.circuit.library.standard_gates.x.XGate object at 0x7fb1a884c730>, [Qubit(QuantumRegister(3, 'p0'), 1)], []), (<qiskit.circuit.library.standard_gates.x.CXGate object at 0x7fb1a884c4c0>, [Qubit(QuantumRegister(1, 'h1'), 0), Qubit(QuantumRegister(3, 'p1'), 0)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a884cd30>, [Qubit(QuantumRegister(3, 'p0'), 2), Qubit(QuantumRegister(3, 'p0'), 0)], []), (<qiskit.circuit.library.standard_gates.ry.CRYGate object at 0x7fb1a884cdf0>, [Qubit(QuantumRegister(3, 'p1'), 2), Qubit(QuantumRegister(3, 'p1'), 0)], []), (<qiskit.circuit.measure.Measure object at 0x7fb1a884c520>, [Qubit(QuantumRegister(3, 'p0'), 0)], [Clbit(ClassicalRegister(6, 'cp'), 0)]), (<qiskit.circuit.measure.Measure object at 0x7fb1a884ce20>, [Qubit(QuantumRegister(3, 'p0'), 1)], [Clbit(ClassicalRegister(6, 'cp'), 1)]), (<qiskit.circuit.measure.Measure object at 0x7fb1a884cd60>, [Qubit(QuantumRegister(3, 'p0'), 2)], [Clbit(ClassicalRegister(6, 'cp'), 2)]), (<qiskit.circuit.measure.Measure object at 0x7fb1a884ccd0>, [Qubit(QuantumRegister(3, 'p1'), 0)], [Clbit(ClassicalRegister(6, 'cp'), 3)]), (<qiskit.circuit.measure.Measure object at 0x7fb1a884cf40>, [Qubit(QuantumRegister(3, 'p1'), 1)], [Clbit(ClassicalRegister(6, 'cp'), 4)]), (<qiskit.circuit.measure.Measure object at 0x7fb1a884c6d0>, [Qubit(QuantumRegister(3, 'p1'), 2)], [Clbit(ClassicalRegister(6, 'cp'), 5)])]",,"OrderedDict([('rz', 294), ('sx', 124), ('cx', 99), ('x', 19), ('measure', 6)])",,14,,1.0,
